CANONICAL_SMILES,INCHIKEY,pChEMBL mean,pChEMBL std,Molecule Name,Compound Key,appears_in_N_ChEMBL_assays
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,RGOVYLWUIBMPGK-UHFFFAOYSA-N,5.08,0.43817804600413335,NONIVAMIDE,SID26747691,5
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,HSUGRBWQSSZJOP-LBAQZLPGSA-N,5.485,0.16999999999999993,DILTIAZEM,SID11113366,5
O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,BFUJHVVEMMWLHC-UHFFFAOYSA-N,6.04,0.21908902300206667,FIPEXIDE HYDROCHLORIDE,SID26748744,5
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,MKXKFYHWDHIYRV-UHFFFAOYSA-N,5.14,0.2190890230020661,FLUTAMIDE,SID11111203,5
CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,AGJBLWCLQCKRJP-UHFFFAOYSA-N,5.220000000000001,0.38340579025361643,DROFENINE HYDROCHLORIDE,SID26748457,5
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,RMEDXOLNCUSCGS-UHFFFAOYSA-N,5.04,0.21908902300206667,DROPERIDOL,SID11112409,5
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IQPNAANSBPBGFQ-UHFFFAOYSA-N,5.1,0.273861278752583,LUTEOLIN,SID26754151,5
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,LGLFFNDHMLKUMI-UHFFFAOYSA-N,5.088,0.19677398201998167,GENTIAN VIOLET,SID17389869,5
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,HBNPJJILLOYFJU-VMPREFPWSA-N,6.544,0.2069541011915444,MIBEFRADIL,Mibefradil,5
CN(C)Cc1c[nH]c2ccccc12,OCDGBSUVYYVKQZ-UHFFFAOYSA-N,5.220000000000001,0.38340579025361643,GRAMINE,SID11112233,5
Brc1c(NC2=NCCN2)ccc2nccnc12,XYLJNLCSTIOKRM-UHFFFAOYSA-N,5.76,0.876356092008266,BRIMONIDINE,SID11113354,5
O=c1c(CC[S+]([O-])c2ccccc2)c(O)n(-c2ccccc2)n1-c1ccccc1,AUMHDRMJJNZTPB-UHFFFAOYSA-N,5.08,0.1643167672515495,SULFINPYRAZONE,SULFINPYRAZONE,5
c1ccc2nc(N3CCNCC3)ccc2c1,XRXDAJYKGWNHTQ-UHFFFAOYSA-N,6.24,1.5883954167649819,QUIPAZINE MALEATE,SID26749912,5
CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1,UEQUQVLFIPOEMF-SFHVURJKSA-N,5.26,0.4929503017546492,,SID11112663,5
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,UXVSDVSUISWXKD-UHFFFAOYSA-N,6.2,0.2315167380558045,NICARDIPINE HYDROCHLORIDE,SID26747578,5
NC(=O)CNCCC(c1ccccc1)c1ccccc1,BYGXICRJQZKUPA-UHFFFAOYSA-N,5.34,0.4929503017546495,,SID11111108,5
Cc1cccc(C#Cc2ccccc2)n1,NEWKHUASLBMWRE-UHFFFAOYSA-N,5.300000000000001,0.6928203230275509,,SID11113962,5
NCC#Cc1cccnc1,BGKUWZFWNZFRMO-UHFFFAOYSA-N,5.11,0.4101219330881976,,3a,5
Cc1c2ccccc2c(CSC(=N)N)c2ccccc12,HXWYHTMSLSSLAO-UHFFFAOYSA-N,5.24,0.21908902300206665,,SID4253834,5
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,NGBFQHCMQULJNZ-UHFFFAOYSA-N,5.5600000000000005,0.6024948132556822,TORSEMIDE,SID11112793,5
COc1ccc2c(OC)c3ccoc3nc2c1OC,SLSIBLKBHNKZTB-UHFFFAOYSA-N,5.0200000000000005,0.10954451150103288,SKIMMIANINE,SID11112222,5
CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,VMWNQDUVQKEIOC-ZDUSSCGKSA-N,5.42,0.6572670690061994,(S)APOMORPHINE,SID11110737,5
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,FUSNMLFNXJSCDI-UHFFFAOYSA-N,5.0,0.5477225575051663,TOLNAFTATE,SID11112516,5
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,FMHHVULEAZTJMA-UHFFFAOYSA-N,5.279999999999999,0.1643167672515503,TRIOXSALEN,SID114185,5
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc([S+](C)[O-])cc1,MLKXDPUZXIRXEP-UHFFFAOYSA-N,5.36,0.7668115805072325,SULINDAC,SID11111823,5
OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,GGUSQTSTQSHJAH-UHFFFAOYSA-N,5.45,0.05773502691896237,ELIPRODIL,SID26753224,4
COc1ccc(OC2C=CC(C#Cc3ccc(F)cc3F)OC2CO)cc1,QWSXXVLWKGHNHH-UHFFFAOYSA-N,5.45,0.05773502691896237,,SID26752706,4
CCc1cccc(C)c1CNc1cc(C(N)=O)cn2c(C)c(C)nc12,IDSZXCFCCNVXER-UHFFFAOYSA-N,5.415,0.005773502691896135,,"1, AR-HO47108",4
COc1cc(C2c3cc4c(cc3C(O)[C@H]3COC(=O)C23)OCO4)cc(OC)c1OC,YJGVMLPVUAXIQN-PWWNIICYSA-N,6.05,0.6350852961085882,,SID26749256,4
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,IAKHMKGGTNLKSZ-INIZCTEOSA-N,5.599999999999999,0.0,COLCHICINE,Colchicine,4
CCCCCCc1ccc(O)cc1O,WFJIVOKAWHGMBH-UHFFFAOYSA-N,5.6,0.34641016151377585,HEXYLRESORCINOL,SID17388779,4
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,YMTINGFKWWXKFG-UHFFFAOYSA-N,5.15,0.28867513459481287,FENOFIBRATE,SID11111182,4
CC(=O)OCC1OC(C#Cc2ccccc2)C=CC1OC(C)=O,VKAQUILKQMTODP-UHFFFAOYSA-N,5.4,0.0,,SID26752337,4
COC(=O)C1=C(C)N(Cc2ccccc2)c2c(C(=O)OC)c(C(=O)OC)c(C(=O)OC)c(=O)n2C1c1ccccc1,XZCVIZAREPDSTA-UHFFFAOYSA-N,5.35,0.05773502691896271,,SID26752400,4
CC(C)(C)c1ccc(OC2C(O)COC2/C=C/C#Cc2ccccc2)cc1,YZLNTXPCAPBKHZ-XYOKQWHBSA-N,5.45,0.05773502691896237,,SID26752716,4
CCC1CCCN(c2nc3ccc(Br)cc3c(C(=O)NCC(CCC(=O)O)c3ccccc3Cl)c2C)C1,ZJUNBYODVQMUCZ-UHFFFAOYSA-N,5.325,0.2872281323269016,,52,4
COc1ccc(CC=NC(=O)Cc2ccc(OC)c(OC)c2)cc1,DTZAFWKQZMMBBS-UHFFFAOYSA-N,5.5,0.0,,SID26752521,4
COc1ccc(OC2C(O)COC2/C=C/C#Cc2ccc(F)cc2F)cc1,JSKNNMKBTDEFDE-HWKANZROSA-N,5.45,0.05773502691896237,,SID26752718,4
Nc1nc(-c2cccs2)cs1,XRNPDKQNHIKARG-UHFFFAOYSA-N,5.2,0.4000000000000003,,SID14742530,4
Cc1cc(C)cc(/C=C/C2OCC(O)C2Oc2ccc(C3CCCC3)cc2)c1,VIPLBKDPRNIJGK-KPKJPENVSA-N,5.45,0.05773502691896237,,SID26752714,4
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,QTANTQQOYSUMLC-UHFFFAOYSA-O,5.1,0.11547005383792547,HOMIDIUM BROMIDE,SID17389015,4
C=COCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,SPKPHTNWIHVLNS-UHFFFAOYSA-N,5.8,0.34641016151377513,,SID26752456,4
CC(=O)OCC1OC(C#CCCCc2ccccc2)C=CC1OC(C)=O,CHWHBBOVPMCRRT-UHFFFAOYSA-N,5.4,0.0,,SID26752329,4
C=C(C)C(=O)OCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,MDOYSDHXPSPEGA-UHFFFAOYSA-N,5.5,0.0,,SID26752430,4
CN1Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4,GHKISGDRQRSCII-UHFFFAOYSA-N,5.1,0.23094010767585008,CHELIDONINE (+),SID26749647,4
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,5.6575,0.685,CHLORPROMAZINE,Chlorpromazine,4
CC(C)c1nc(CN(C)C(=O)N2CCCC2C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,CJGMOBVTWWMPMK-XMOVUWPTSA-N,6.7575,0.1956825660774781,,BDBM151197,4
Nn1nnc2ccccc21,JCXKHYLLVKZPKE-UHFFFAOYSA-N,5.4875,0.5750000000000002,,1-ABT,4
CC1CCC2C(=O)OC(COc3ccc(C(C)(C)C)cc3)CN2C1c1ccc(Br)cc1,DLEVNGZCWJKWOR-UHFFFAOYSA-N,5.4,0.0,,SID26752434,4
COc1ccc2c(c1OC)C(=O)O[C@H]2C1c2c(cc3c(c2OC)OCO3)CCN1C,AKNNEGZIBPJZJG-QRWMCTBCSA-N,5.5,0.11547005383792475,,SID26749311,4
CCCCCCC1Cc2cc(OC)c(OC)cc2C(C(C(=O)OCC)C(=O)OCC)O1,CPAPFBUNJBHHMJ-UHFFFAOYSA-N,5.65,0.1732050807568877,,SID26752538,4
COC(=O)C1=C(C)N(Cc2ccccc2)C2=C3C(=O)N(c4ccccc4)C(=O)C3[C@@](O)(C(=O)OC)C(=O)N2C1c1ccccc1,XFDIELKKPAVQHU-ZKMANVEGSA-N,5.45,0.05773502691896237,,SID26752375,4
COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,BBFQZRXNYIEMAW-UHFFFAOYSA-N,6.1,1.2701705922171769,ARISTOLOCHIC ACID,SID26749998,4
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,GXDALQBWZGODGZ-UHFFFAOYSA-N,5.0625,0.2802825954877209,ASTEMIZOLE,SID855746,4
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OC[C@@]1(O)C2,WZUVPPKBWHMQCE-VYIIXAMBSA-N,5.5,0.6928203230275506,,SID26754409,4
CC1CCC2C(=O)OC(Cc3ccccc3)CN2C1c1ccc(Br)cc1,IDEDPGPONCPOBU-UHFFFAOYSA-N,5.35,0.05773502691896297,,SID26752432,4
C=C1C2CC[C@@]3(C)C(c4ccoc4)OC(=O)C[C@@]13OC1CC(O)C(C)(C)C(CC(=O)OC)[C@@]12C,QFRUZVNPYYYLAN-NRFRXLHBSA-N,5.0,0.11547005383792475,,SID26749386,4
COc1ccc(OCC2CN3C(CCC(C)C3c3ccc(Br)cc3)C(=O)O2)cc1,CAOJJKCAKMDGBQ-UHFFFAOYSA-N,5.4,0.0,,SID26752433,4
C=CCOC(=O)CC=NC(=O)C=CC=CCCCCCCCC(C)O,CKBGZGAVXMGQSK-UHFFFAOYSA-N,5.45,0.05773502691896237,,SID26752617,4
COC(=O)C1=C(C)N(Cc2ccccc2)[C@]23O[C@](C(=O)OC)(C(=O)N2C1c1ccccc1)c1c3c(O)n(-c2ccccc2)c1O,OGEWRIDJNXFGAP-RGUZYRHWSA-N,5.35,0.05773502691896297,,SID26752389,4
COc1ccc2c(c1)OCC(Cc1ccc(OC)c(OC)c1)C2O,KXFFLWDYUNIJNU-UHFFFAOYSA-N,5.0,0.11547005383792475,,SID26749685,4
Cc1ccsc1-c1cccnc1,JIOQSJVEVFADJG-UHFFFAOYSA-N,5.52,0.42426406871192884,,9,4
COC(=O)C1=C(C)N(Cc2ccccc2)[C@]23O[C@](C(=O)OC)(C(=O)N2C1c1ccccc1)c1c3c(O)n(C)c1O,WJBBDCPOCJMHTC-OEJBOCFZSA-N,5.55,0.05773502691896237,,SID26752387,4
COc1ccc(OC2C(O)COC2/C=C/c2ccccc2)cc1,AWPLKIUDKGJCAF-KPKJPENVSA-N,5.45,0.05773502691896237,,SID26752341,4
CC(=O)O[C@]1(C(C)=O)CC[C@@H]2C3=CC(Cl)=C4CC(=O)C5C[C@@H]5[C@]4(C)[C@H]3CC[C@]21C,WZXZCWIUJRKDJF-FJENGSNLSA-N,5.25,0.28867513459481287,,SID11110935,4
Cc1cc(CC(NC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cc2c[nH]nc12,MMNFZCWXLBJTKN-UHFFFAOYSA-N,5.0600000000000005,0.6864400920692205,,2,4
O=c1c2ccccc2[se]n1-c1ccccc1,DYEFUKCXAQOFHX-UHFFFAOYSA-N,5.0,0.46188021535170104,EBSELEN,SID11111149,4
c1ccc(SCCc2ccncc2)cc1,XFLNVXUSNWPNOC-UHFFFAOYSA-N,5.6625,0.12499999999999992,,SID4252678,4
COC(=O)C1OC(=O)C2OC23[C@]2(C)C(O)CC4C(C)(C)C(OC(C)=O)CC(OC(C)=O)[C@@]4(C)C2CC[C@@]13C,HJESSLHNQMBHEX-PFQXXEIDSA-N,6.35,0.28867513459481287,,SID26749457,4
COC(=O)C1=C(C)N(Cc2ccccc2)C2=C(C(C)=O)C[C@@](O)(C(=O)OC)C(=O)N2C1c1ccccc1,CXQDTOGLGNIQNO-WOKNPCPGSA-N,5.5,0.0,,SID26752383,4
Brc1c(Br)c(Br)c2[nH]nnc2c1Br,OMZYUVOATZSGJY-UHFFFAOYSA-N,5.55,0.05773502691896237,TETRABROMOBENZOTRIAZOLE,TBB,4
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2CC1C(=O)NC(C)(C)C,QAGYKUNXZHXKMR-RHMILFQJSA-N,5.89,0.25113077602449785,NELFINAVIR MESYLATE,SID17388868,4
CC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,MNRHZPCIEGLWGK-MWXAKFKLSA-N,5.4,0.0,PROGESTERONE,Progesteron,4
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,WKSAUQYGYAYLPV-UHFFFAOYSA-N,5.15,0.17320508075688784,PYRIMETHAMINE,SID11112140,4
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,YNZFUWZUGRBMHL-UHFFFAOYSA-N,6.5,1.9629909152447271,OPIPRAMOL HYDROCHLORIDE,SID26753525,4
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,KJFMBFZCATUALV-UHFFFAOYSA-N,5.300000000000001,0.11547005383792547,PHENOLPHTHALEIN,SID855935,4
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,QZVCTJOXCFMACW-UHFFFAOYSA-N,5.9,1.6165807537309518,PHENOXYBENZAMINE HYDROCHLORIDE,SID17389764,4
N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,AFAIELJLZYUNPW-UHFFFAOYSA-N,5.2,0.34641016151377513,PARAROSANILINE,SID4252557,4
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,LCCNCVORNKJIRZ-UHFFFAOYSA-N,5.15,0.1732050807568878,PARATHION,SID17389773,4
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,UNAANXDKBXWMLN-UHFFFAOYSA-N,5.25,0.28867513459481287,SIBUTRAMINE HYDROCHLORIDE,SID26748986,4
C[C@H]1CCCC(=O)CCC=CCc2cc(O)cc(O)c2C(=O)O1,OBZMXIHZRUNYOT-LBPRGKRZSA-N,6.45,0.05773502691896237,ZEARALENONE,SID17389683,4
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,HCZKYJDFEPMADG-UHFFFAOYSA-N,5.95,1.212435565298214,NORDIHYDROGUAIARETIC ACID,SID855767,4
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,CNXVIBRFWKALQW-UHFFFAOYSA-N,5.0,0.0,ISRADIPINE,SID11114262,4
CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,NCDNCNXCDXHOMX-BWGGSIGWSA-N,7.395,0.3549178308660564,RITONAVIR,RITONAVIR,4
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,FIPWRIJSWJWJAI-UHFFFAOYSA-N,5.91,0.45033320996790843,PIPERONYL BUTOXIDE,SID17389754,4
CC(C)=C1C(=O)C(c2ccccc2)=C2CN3C(=O)N(CCc4ccccc4)C(=O)[C@]3(Cc3ccc(C(F)(F)F)cc3)C21,OADPUPVZTDDIPL-CJEZNJPTSA-N,5.0,0.0,,SID17385327,3
COc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,VOGCHXDJNYQAEZ-UHFFFAOYSA-N,5.400000000000001,0.0,,SID4238404,3
COCCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cnc(OCc3ccccc3)nc21,NGMGPFHBDYUGCW-UHFFFAOYSA-N,5.1,0.0,,SID4238769,3
COc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(Cc3cccs3)c2n1,WFDWCXUCHPFPAX-UHFFFAOYSA-N,5.1,0.0,,SID4240300,3
Cc1cccc(CNc2cc(-c3c(C)noc3C)ncn2)c1,SEPODMLSAFOWQB-UHFFFAOYSA-N,5.3,0.0,,SID4240423,3
Clc1ccc(Cl)c(Nc2ccnc(SCc3ccccc3)n2)c1,NMZQXFCSDNBWFV-UHFFFAOYSA-N,5.400000000000001,0.0,,SID4253042,3
COc1cccc(-c2cncnc2N(C)Cc2ccco2)c1,CSAZWYVKDTUCGS-UHFFFAOYSA-N,5.599999999999999,0.0,,SID4238925,3
C#CCN1C(C)=C(C(=O)CCO)[C@@H](c2cccc(-n3oo3)c2)C(C(=O)OC)=C1C,VNIMHBLANIQWNY-HXUWFJFHSA-N,5.5,0.0,,SID11114235,3
CC(C)=CCC/C(C)=C/CO/N=C1/[C@H]2O[C@@H]2[C@@H](O)[C@H]2[C@H]1CCn1c(=O)n(Cc3cc4c(cc3Cl)OCO4)c(=O)n12,XWETYNQOLQLOIH-XJIHXPSZSA-N,5.400000000000001,0.0,,SID26751389,3
O=C(CCCN1C=C[C@@H](n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,NDNUAUXWPVQUQH-GOSISDBHSA-N,5.400000000000001,0.0,,SID11111050,3
COc1ncc2nc(CCc3ccccc3)c(=O)n(Cc3cccs3)c2n1,QGPIDTWBSVGMIY-UHFFFAOYSA-N,5.3,0.0,,SID4239011,3
COC(=O)C1CC[C@H](C)[C@@H](c2ccc(C)cc2)N1C(=O)c1ccc(/C=N\O[C@@H](C)CN2CCCCc3nc(C)c(C)cc32)cc1,AGNFQBIQIBOCMT-QOYJKJPQSA-N,5.5,0.0,,SID26750952,3
O=C(c1cnccn1)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1,LDEBHGWOYJCQTG-SFHVURJKSA-N,5.5,0.0,,SID4240153,3
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1,OWDMIQXDKRXXDK-HBTCSRNFSA-N,5.400000000000001,0.0,,SID26750926,3
COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Oc3cccc(Cl)c3)nc21,UEWUKOWSIXWLEJ-UHFFFAOYSA-N,5.0,0.0,,SID4238696,3
COc1ccc(Oc2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(C)c3n2)cc1,UXHNMKSFRPUHTJ-UHFFFAOYSA-N,5.3,0.0,,SID4240089,3
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@@H]3[C@H]([C@@H](O)C[C@@]21C)[C@]1(C)C=CC(=O)C=C1C[C@@H]3Cl,DJHCCTTVDRAMEH-UTSYAYACSA-N,5.2,0.0,,SID11112900,3
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1,UXVSDVSUISWXKD-XMMISQBUSA-N,6.099999999999999,0.0,,SID11111547,3
COc1ccc(C(=O)N2CCC3(CCCN(Cc4cc(C(F)(F)F)cc(C(F)(F)F)c4)C3)CC2)cc1,MCYUJRWGZNQPRI-UHFFFAOYSA-N,5.0,0.0,,SID4239071,3
CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n(Cc4ccc5c(c4)OCO5)c3O)CC[C@H]12,FTPXTQFPSRUHOG-KAKKYTNFSA-N,5.8,0.0,,SID26751241,3
COC(=O)Cn1c(C(=O)N(C)C)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(OC)cc3)(C(=O)OC)[C@@H]21,HWECQLRRCZDMJY-DISODBICSA-N,5.5,0.0,,SID17385239,3
CCc1cc2c(nc1CC)CCN(CC/C(C)=N/OC[C@@H](O)[C@@H]1O[C@@H]3OC(C)(C)O[C@@H]3[C@H]1O)C2,FWZWTRMLDHXBCM-WPIUFOALSA-N,5.2,0.0,,SID26751046,3
COc1ccccc1-c1nc(N(C)Cc2ccco2)c2ccccc2n1,ASCCQZRFMQKXQB-UHFFFAOYSA-N,5.1,0.0,,SID4239348,3
COC(=O)C/C=C\[C@@H](C)[C@@H](/C=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1)NS(=O)(=O)c1ccc(C)cc1,MQPHBYDSIHHOOX-NXEUXOIXSA-N,5.5,0.0,,SID26750975,3
Cc1ccc(CSC(=N)Nc2ccccc2)cc1C,QXFDYFDVDSKUHD-UHFFFAOYSA-N,5.5,0.0,,SID4253960,3
CO/N=C(\C)CCN1CCCCc2nc(C)c(C)cc21,ZMCQWPHHTJLWQW-QGOAFFKASA-N,5.400000000000001,0.0,,SID26750918,3
CS(=O)(=O)Nc1cccc(-c2cncnc2NCc2cccs2)c1,RFWQLUFGFRWUCA-UHFFFAOYSA-N,6.400000000000001,0.0,,SID4240263,3
COc1cccc(-c2cncnc2NCc2cccc(C)c2)c1,XNSSUOANLXBKER-UHFFFAOYSA-N,6.400000000000001,0.0,,SID4238690,3
C[C@@H]1C[C@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]2(C)C1C(=O)COC(=O)C(C)(C)C,SXYZQZLHAIHKKY-KMDUHPAXSA-N,6.400000000000001,0.0,,SID11112736,3
c1ccc(CNc2ncncc2-c2ccoc2)cc1,OEZVYVDUDWZBPG-UHFFFAOYSA-N,5.7,0.0,,SID4237866,3
Oc1ccc(Cc2cc(Cl)cc(Cl)c2O)cc1Cl,SSGFIWUNXJVUJB-UHFFFAOYSA-N,5.400000000000001,0.0,,SID4253345,3
c1ccc2sc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2c1,BYHKGNWKJMGHGE-UHFFFAOYSA-N,6.2,0.0,,SID11113671,3
CC[C@@H](c1ccccc1)n1c(=O)n2n(c1=O)[C@H]1[C@H](O)[C@H]3O[C@@H]3/C(=N/OC[C@@H](O)COCc3ccco3)[C@@H]1CC2,ZLCSKEDISVLOJH-RWKWVPCPSA-N,5.400000000000001,0.0,,SID26751381,3
COc1ccc(Oc2ncc3nc(-c4ccccc4)c(=O)n(CCC#N)c3n2)cc1,RUQRPJTYOXICFA-UHFFFAOYSA-N,5.5,0.0,,SID4237811,3
CCCNC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2[C@H]1C)OCO3,OFUDZKKOKPGXOH-GFCCVEGCSA-N,5.900000000000001,0.0,,SID11113820,3
COc1ccc2[nH]cc(CCNc3cc(-c4ccccc4C(F)(F)F)ncn3)c2c1,JXHGRJGMIVLFGF-UHFFFAOYSA-N,5.3,0.0,,SID4240018,3
C=C(C)[C@@H]1C2C(=O)O[C@H]1[C@H]1OC(=O)[C@@]34O[C@@H]3C[C@]2(O)[C@]14C,PIMZUZSSNYHVCU-BEEJFYLWSA-N,5.0,0.0,,SID11112638,3
CN(C)c1ccc(-c2nc(-n3ccnc3)c3ccccc3n2)cc1,JTIWGXZUFZHNSJ-UHFFFAOYSA-N,6.2,0.0,,SID4238785,3
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,PLAZZAQWDRXPTP-DPBBQRGUSA-N,5.3,0.0,,SID26750945,3
Cc1cnc(CNc2ncncc2-c2ccoc2)cn1,MOUUEZYNQBQSOE-UHFFFAOYSA-N,5.7,0.0,,SID4237965,3
CC(=O)OC[C@H]1O[C@@H](O/N=C(\C)CCC(=O)OC[C@@H]2O[C@H](C#Cc3ccccc3)C=C[C@@H]2Oc2ccc(C)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,OKKFEPPEZMREDB-HSLRYKKOSA-N,5.5,0.0,,SID26750902,3
CN(C)Cc1ccccc1-c1cc(-n2ccnc2)ncn1,AXGQZXVLYUIGCJ-UHFFFAOYSA-N,5.599999999999999,0.0,,SID4238893,3
COc1ccccc1CN1CC[C@@]2(CCCN(S(=O)(=O)c3ccccc3)C2)C1,DWDQVWPRINJETC-QFIPXVFZSA-N,5.0,0.0,,SID4238544,3
COC(=O)C1C(=O)c2ccccc2O[C@@](C(=O)OC)(c2ccccc2)[C@@H]1c1ccccc1,NBCHFTXDNXUEKN-JMTSZPDESA-N,5.400000000000001,0.0,,SID26751087,3
O=C(c1ccncc1)N1CCC2(CC1)CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2,VIQQIQFUDXHHSB-UHFFFAOYSA-N,5.3,0.0,,SID4238276,3
c1ccc(Nc2ncncc2-c2ccoc2)cc1,FUQLJMBDYUMWCT-UHFFFAOYSA-N,5.7,0.0,,SID4238368,3
CN(C)Cc1ccccc1-c1cncnc1NCc1cccs1,INDKXCQOAXSLEC-UHFFFAOYSA-N,5.900000000000001,0.0,,SID4239868,3
COc1cccc(CNc2ccc3nc(-c4ccc(N)cc4)c(OC)n3n2)c1,HQRHGSRWOHGIRI-UHFFFAOYSA-N,5.3,0.0,,SID11113693,3
CC(C)CN1CC[C@@]2(CCCN(C(=O)c3cccc(F)c3)C2)C1,ZFZOTTJNGKKYMQ-IBGZPJMESA-N,5.2,0.0,,SID4239476,3
CCn1c(=O)c2[nH]c(-c3ccccc3)nc2n(CC)c1=O,LVSWNSHUTPWCNF-UHFFFAOYSA-N,5.400000000000001,0.0,,SID11110669,3
COc1ccccc1CNc1ccnc(-c2c(C)noc2C)n1,OZUUSWCXRCQDCO-UHFFFAOYSA-N,5.3,0.0,,SID4238786,3
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccsc4Br)c3C[C@H]2CN1C(=O)c1ccccc1,GFIUPDJLOXKAOU-ZOBZBXOOSA-N,5.400000000000001,0.0,,SID17385160,3
CN(C)c1ccc(-c2cncnc2N(C)Cc2ccco2)cc1,FHJRWKYRXYSYAG-UHFFFAOYSA-N,6.2,0.0,,SID4240420,3
